tweetID;numberOfRetweet;numberOfFavorites;spam_score;positive_score;negative_score;neutral_score;user_credibility;tweet_rumor_score
796463256487477248;124.00;0.00;0.00;0.00;0.98;0.02;0.66;0.61
796463256411832320;528.00;0.00;0.00;0.00;0.99;0.01;0.65;0.59
796463256365912069;628.00;0.00;0.00;0.00;1.00;0.00;0.59;0.56
796463256332357634;823.00;0.00;0.00;0.01;0.86;0.13;0.49;0.54
796463256328163329;33.00;0.00;0.00;0.01;0.78;0.22;0.55;0.78
796463256323969031;53.00;0.00;0.00;0.22;0.24;0.54;0.45;0.83
796463256307191812;0.00;1.00;0.00;0.00;0.99;0.01;0.65;0.95
796463256256860168;24753.00;0.00;0.00;0.00;1.00;0.00;0.55;0.73
796463256231493632;21008.00;0.00;0.00;0.00;0.98;0.02;0.60;0.76
796463256223125506;475.00;0.00;0.00;0.02;0.98;0.00;0.63;0.77
796463256206446594;1826.00;0.00;0.00;0.02;0.97;0.01;0.61;0.81
796463256164397056;2.00;0.00;0.00;0.01;0.48;0.51;0.77;0.87
796463256118431744;20.00;0.00;0.00;0.02;0.94;0.04;0.62;0.68
796463256101670917;17842.00;0.00;0.00;0.02;0.64;0.34;0.68;0.55
796463255988424704;102.00;0.00;0.00;0.01;0.95;0.04;0.44;0.17
796463255988371457;0.00;0.00;0.00;0.01;0.69;0.31;0.56;0.58
796463255979859969;0.00;0.00;0.00;0.01;0.95;0.04;0.75;0.77
796463255938076672;87.00;0.00;0.00;0.01;0.61;0.37;0.42;0.27
796463255933882369;91.00;0.00;0.00;0.00;0.99;0.01;0.74;0.78
796463255895977984;158.00;0.00;0.00;0.01;0.91;0.08;0.33;0.50
796463255891955716;0.00;0.00;0.00;0.00;1.00;0.00;0.58;0.75
796463255816269824;4377.00;0.00;0.00;0.00;1.00;0.00;0.53;0.53
796463255799611392;156.00;0.00;0.00;0.00;0.92;0.08;0.51;0.68
796463255795351552;104.00;0.00;0.00;0.00;0.99;0.01;0.75;0.37
796463255782850560;2887.00;0.00;0.00;0.00;0.91;0.09;0.50;0.32
796463255740882944;57.00;0.00;0.00;0.00;0.98;0.02;0.53;0.85
796463255732547585;5067.00;0.00;0.00;0.06;0.85;0.09;0.81;0.71
796463255686410240;97979.00;0.00;0.00;0.00;0.97;0.02;0.62;0.34
796463255648509953;7.00;0.00;0.00;0.00;1.00;0.00;0.59;0.77
796463255594160132;49879.00;0.00;0.00;0.00;0.99;0.01;0.47;0.58
796463255548006401;34.00;0.00;0.00;0.00;0.96;0.04;0.68;0.74
796463255543681024;0.00;0.00;0.00;0.01;0.42;0.58;0.60;0.96
796463255518466048;19683.00;0.00;0.00;0.00;0.97;0.03;0.55;0.77
796463255518445568;4392.00;0.00;0.00;0.01;0.78;0.22;0.51;0.40
796463255497691138;412.00;0.00;0.00;0.00;0.89;0.11;0.49;0.40
796463255447359494;1826.00;0.00;0.01;0.03;0.76;0.21;0.40;0.23
796463255413624832;34815.00;0.00;0.00;0.00;1.00;0.00;0.66;0.75
796463255405416450;0.00;0.00;0.00;0.00;0.98;0.02;0.47;0.69
796463255405391872;4523.00;0.00;0.00;0.01;0.33;0.67;0.44;0.20
796463255401230336;93621.00;0.00;0.00;0.00;0.99;0.01;0.65;0.77
796463255384444934;38571.00;0.00;0.00;0.01;0.94;0.05;0.50;0.54
796463255363473411;101.00;0.00;0.00;0.01;0.99;0.01;0.62;0.71
796463255304675328;45.00;0.00;0.00;0.05;0.63;0.32;0.51;0.15
796463255296364551;6233.00;0.00;0.00;0.01;0.78;0.22;0.43;0.49
796463255291994112;9575.00;0.00;0.00;0.00;0.98;0.02;0.74;0.75
796463255279587334;15860.00;0.00;0.00;0.00;1.00;0.00;0.60;0.59
796463255250145280;2044.00;0.00;0.00;0.00;1.00;0.00;0.55;0.75
796463255245963264;32.00;0.00;0.00;0.02;0.78;0.20;0.55;0.68
796463255241760768;0.00;0.00;0.00;0.00;0.99;0.01;0.61;0.61
796463255237619712;0.00;0.00;0.04;0.00;0.88;0.12;0.67;0.58
796463255204065280;1426.00;0.00;0.00;0.00;0.92;0.07;0.69;0.65
796463255191482368;42529.00;0.00;0.00;0.00;0.98;0.02;0.55;0.71
796463255183065092;27.00;0.00;0.00;0.01;0.98;0.01;0.63;0.67
796463255166341125;0.00;0.00;0.07;0.00;0.99;0.01;0.53;0.69
796463255086657537;373.00;0.00;0.00;0.00;0.90;0.10;0.40;0.28
796463255086632961;66540.00;0.00;0.00;0.00;1.00;0.00;0.67;0.77
796463255078182912;1730.00;0.00;0.00;0.08;0.82;0.09;0.44;0.70
796463255078113280;16305.00;0.00;0.00;0.02;0.43;0.56;0.48;0.85
796463255069872130;351.00;0.00;0.00;0.00;0.99;0.01;0.58;0.64
796463255065595904;3.00;12.00;0.00;0.00;0.93;0.07;0.65;0.85
796463255061430272;2026.00;0.00;0.00;0.00;0.98;0.02;0.54;0.70
796463254977519617;218.00;0.00;0.00;0.01;0.78;0.22;0.61;0.10
796463254952353792;0.00;0.00;0.00;0.00;1.00;0.00;0.72;0.86
796463254948212736;481.00;0.00;0.00;0.00;0.49;0.51;0.55;0.60
796463254939848705;480.00;0.00;0.00;0.00;0.94;0.06;0.37;0.21
796463254851633152;5609.00;0.00;0.00;0.00;1.00;0.00;0.66;0.76
796463254847377408;1.00;0.00;0.00;0.01;0.08;0.92;0.64;0.63
796463254818131968;109.00;0.00;0.00;0.00;0.96;0.03;0.45;0.30
796463254742716417;36.00;0.00;0.00;0.00;0.71;0.29;0.55;0.73
796463254721757185;0.00;0.00;0.00;0.00;0.57;0.43;0.58;0.42
796463254709161991;72618.00;0.00;0.00;0.14;0.66;0.20;0.44;0.52
796463254696579081;0.00;1.00;0.00;0.00;0.83;0.17;0.64;0.75
796463254696501248;33.00;0.00;0.00;0.01;0.78;0.22;0.55;0.78
796463254692384768;331.00;0.00;0.00;0.00;0.99;0.00;0.71;0.65
796463254679801858;63.00;0.00;0.00;0.01;0.52;0.47;0.26;0.19
796463254641876992;799.00;0.00;0.00;0.01;0.84;0.16;0.54;0.27
796463254608351232;64.00;0.00;0.00;0.01;0.45;0.53;0.59;0.29
796463254553784320;1.00;0.00;0.00;0.01;0.78;0.22;0.48;0.30
796463254503624710;98.00;0.00;0.00;0.01;0.78;0.22;0.56;0.78
796463254486786049;18.00;0.00;0.00;0.01;0.78;0.22;0.48;0.28
796463254474199041;0.00;0.00;0.00;0.00;0.89;0.11;0.64;0.89
796463254465900544;55804.00;0.00;0.00;0.02;0.97;0.01;0.58;0.70
796463254461628416;2162.00;0.00;0.00;0.03;0.81;0.16;0.70;0.58
796463254449061888;0.00;2.00;0.00;0.01;0.88;0.11;0.62;0.39
796463254419763205;7195.00;0.00;0.00;0.02;0.57;0.41;0.67;0.91
796463254381805568;0.00;0.00;0.00;0.01;0.95;0.05;0.75;0.72
796463254365229059;17.00;0.00;0.05;0.00;1.00;0.00;0.67;0.67
796463254361018368;432.00;0.00;0.00;0.01;0.78;0.22;0.62;0.20
796463254339874818;0.00;1.00;0.00;0.00;1.00;0.00;0.66;0.97
796463254331650049;0.00;0.00;0.00;0.00;1.00;0.00;0.75;0.88
796463254323232768;0.00;0.00;0.00;0.00;0.98;0.02;0.58;0.79
796463254323142656;215.00;0.00;0.00;0.06;0.85;0.10;0.38;0.73
796463254310625280;0.00;0.00;0.00;0.00;1.00;0.00;0.60;0.62
796463254302117888;0.00;3.00;0.00;0.01;0.85;0.14;0.64;0.64
796463254302113794;0.00;0.00;0.00;0.04;0.11;0.84;0.70;0.63
796463254218407936;56.00;0.00;0.01;0.01;0.78;0.22;0.52;0.57
796463254214242304;1152.00;0.00;0.00;0.03;0.09;0.88;0.66;0.58
796463254168096778;29139.00;0.00;0.00;0.00;0.87;0.13;0.66;0.26
796463254163824640;10.00;0.00;0.00;0.11;0.62;0.26;0.60;0.46
796463254159708164;2667.00;0.00;0.00;0.00;0.99;0.01;0.62;0.50
796463254159708162;4.00;0.00;0.00;0.00;0.99;0.01;0.61;0.84
796463254155513861;404.00;0.00;0.00;0.01;0.91;0.08;0.67;0.78
796463254138519553;10.00;0.00;0.00;0.00;1.00;0.00;0.77;0.88
796463254125957120;0.00;0.00;0.01;0.01;0.98;0.01;0.52;0.66
796463254088327169;3072.00;0.00;0.00;0.01;0.95;0.04;0.50;0.44
796463254054850560;4279.00;0.00;0.00;0.01;0.77;0.22;0.46;0.20
796463254021107712;61.00;0.00;0.00;0.00;0.95;0.05;0.68;0.76
796463253991936002;4216.00;0.00;0.00;0.00;0.99;0.01;0.63;0.78
796463253987565568;1434.00;0.00;0.00;0.00;0.92;0.07;0.74;0.65
796463253979205632;17.00;0.00;0.00;0.00;0.98;0.02;0.47;0.39
796463253958328321;16349.00;0.00;0.00;0.01;0.94;0.06;0.59;0.69
796463253924691970;316.00;0.00;0.00;0.02;0.68;0.30;0.59;0.70
796463253903855616;293.00;0.00;0.00;0.00;0.84;0.15;0.51;0.57
796463253891272709;168.00;0.00;0.00;0.25;0.71;0.04;0.72;0.82
796463253866106883;625.00;0.00;0.00;0.01;0.94;0.05;0.68;0.69
796463253861920768;13.00;0.00;0.01;0.00;0.97;0.02;0.72;0.61
796463253706645504;1.00;1.00;0.00;0.00;0.55;0.45;0.52;0.71
796463253698334720;2316.00;0.00;0.00;0.01;0.82;0.17;0.45;0.71
796463253664788480;1.00;0.00;0.00;0.01;0.92;0.08;0.59;0.47
796463253647949824;22.00;0.00;0.00;0.01;0.78;0.22;0.63;0.42
796463253639532548;0.00;0.00;0.00;0.00;0.99;0.01;0.55;0.55
796463253618642950;319.00;0.00;0.00;0.01;0.97;0.03;0.62;0.73
796463253551534080;3284.00;0.00;0.00;0.00;0.99;0.01;0.75;0.72
796463253547347968;0.00;0.00;0.00;0.00;0.75;0.25;0.43;0.61
796463253534740480;3011.00;0.00;0.00;0.00;1.00;0.00;0.72;0.52
796463253526315008;0.00;1.00;0.00;0.00;0.99;0.01;0.63;0.54
796463253517799424;2.00;17.00;0.00;0.00;1.00;0.00;0.66;0.79
796463253492678656;118.00;0.00;0.00;0.00;0.89;0.11;0.56;0.91
796463253450870786;33.00;0.00;0.00;0.01;0.78;0.22;0.55;0.78
796463253425684480;26189.00;0.00;0.00;0.01;0.77;0.22;0.40;0.32
796463253392150531;191.00;0.00;0.00;0.02;0.76;0.23;0.58;0.62
796463253387808768;216.00;0.00;0.00;0.00;0.99;0.01;0.67;0.87
796463253350207489;0.00;0.00;0.00;0.00;0.99;0.01;0.64;0.63
796463253341818882;398.00;0.00;0.00;0.01;0.77;0.22;0.51;0.25
796463253341818880;8971.00;0.00;0.00;0.05;0.95;0.01;0.68;0.70
796463253304053764;0.00;0.00;0.00;0.04;0.63;0.33;0.52;0.94
796463253274640384;10851.00;0.00;0.00;0.00;0.99;0.00;0.57;0.68
796463253245329408;29139.00;0.00;0.00;0.00;0.87;0.13;0.46;0.26
796463253228396545;717.00;0.00;0.00;0.01;0.77;0.22;0.60;0.54
796463253224378380;0.00;0.00;0.00;0.00;0.99;0.01;0.67;0.98
796463253224378368;0.00;0.00;0.00;0.00;0.99;0.01;0.64;0.54
796463253194842112;364.00;0.00;0.00;0.00;0.66;0.34;0.58;0.63
796463253165477888;0.00;0.00;0.00;0.00;1.00;0.00;0.77;0.73
796463253132034048;11956.00;0.00;0.00;0.02;0.95;0.03;0.61;0.49
796463253123637248;5230.00;0.00;0.00;0.00;0.92;0.08;0.54;0.70
796463253027246080;4.00;0.00;0.00;0.00;0.86;0.14;0.61;0.42
796463253022916608;0.00;0.00;0.00;0.05;0.92;0.03;0.72;0.82
796463253002080256;2474.00;0.00;0.00;0.01;0.78;0.22;0.63;0.36
796463252997685248;6.00;0.00;0.00;0.01;0.85;0.14;0.56;0.20
796463252934979584;20285.00;0.00;0.00;0.01;0.85;0.14;0.58;0.39
796463252922306560;1.00;0.00;0.00;0.01;0.69;0.30;0.68;0.41
796463252922187776;0.00;0.00;0.00;0.01;0.31;0.68;0.62;0.74
796463252918194180;0.00;0.00;0.00;0.01;0.97;0.02;0.52;1.00
796463252855144448;2233.00;0.00;0.84;0.01;0.86;0.13;0.45;0.25
796463252796424193;0.00;1.00;0.00;0.00;0.96;0.04;0.79;0.67
796463252792365062;16.00;0.00;0.00;0.00;0.99;0.01;0.68;0.81
796463252792164356;1245.00;0.00;0.00;0.00;1.00;0.00;0.59;0.70
796463252788101120;1002.00;0.00;0.00;0.00;1.00;0.00;0.60;0.76
796463252762816512;211.00;0.00;0.00;0.00;0.98;0.02;0.67;0.73
796463252758740992;0.00;1.00;0.00;0.01;0.76;0.22;0.64;0.71
796463252754563072;217.00;0.00;0.00;0.01;0.91;0.08;0.54;0.73
796463252674736128;0.00;1.00;0.00;0.01;0.85;0.14;0.74;0.49
796463252653805568;3468.00;0.00;0.00;0.04;0.92;0.04;0.68;0.57
796463252632961024;0.00;1.00;0.00;0.00;0.99;0.01;0.69;0.77
796463252620382208;0.00;0.00;0.00;0.03;0.91;0.06;0.45;0.70
796463252586766336;12.00;0.00;0.00;0.03;0.95;0.02;0.62;0.88
796463252582649862;0.00;0.00;0.00;0.00;1.00;0.00;0.58;0.85
796463252523757568;0.00;0.00;0.03;0.00;0.97;0.03;0.61;0.91
796463252456751105;0.00;0.00;0.01;0.02;0.84;0.13;0.54;0.46
796463252410601477;93683.00;0.00;0.00;0.00;0.99;0.01;0.58;0.77
796463252381298688;10.00;0.00;0.00;0.03;0.80;0.18;0.55;0.60
796463252368719872;221.00;0.00;0.00;0.04;0.66;0.30;0.56;0.53
796463252293160960;17030.00;0.00;0.00;0.02;0.30;0.68;0.78;0.60
796463252221759488;9.00;14.00;0.00;0.01;0.99;0.00;0.71;0.69
796463252217663492;0.00;0.00;0.00;0.02;0.90;0.08;0.70;0.69
796463252213481472;33.00;0.00;0.00;0.01;0.78;0.22;0.55;0.78
796463252175732736;2915.00;0.00;0.00;0.00;1.00;0.00;0.64;0.68
796463252175724544;3942.00;0.00;0.00;0.05;0.84;0.10;0.67;0.63
796463252146442241;2703.00;0.00;0.00;0.00;0.99;0.00;0.70;0.84
796463252133670912;814.00;0.00;0.00;0.00;0.99;0.01;0.69;0.78
796463252129648640;40960.00;0.00;0.00;0.00;1.00;0.00;0.73;0.77
796463252045701120;0.00;0.00;0.00;0.01;0.78;0.22;0.60;0.57
796463252037337088;3832.00;0.00;0.00;0.01;0.68;0.31;0.33;0.20
796463252008013824;67.00;0.00;0.00;0.00;0.85;0.15;0.57;0.61
796463251999559684;35439.00;0.00;0.00;0.00;0.97;0.03;0.70;0.84
796463251978522624;1.00;0.00;0.00;0.00;1.00;0.00;0.66;0.44
796463251945062402;1.00;0.00;0.00;0.12;0.59;0.29;0.61;0.42
796463251928338439;1209.00;0.00;0.00;0.01;0.80;0.20;0.28;0.50
796463251919949826;274.00;0.00;0.00;0.00;1.00;0.00;0.38;0.86
796463251907366915;491.00;0.00;0.00;0.00;0.88;0.12;0.38;0.66
796463251903090691;400.00;0.00;0.00;0.01;0.62;0.37;0.56;0.46
796463251894784003;21.00;0.00;0.00;0.06;0.94;0.00;0.60;0.53
796463251882176512;0.00;2.00;0.00;0.01;0.91;0.08;0.42;0.83
796463251865354240;0.00;0.00;0.01;0.00;1.00;0.00;0.44;0.92
796463251861237760;0.00;0.00;0.00;0.00;1.00;0.00;0.54;0.88
796463251852840960;16.00;0.00;0.00;0.00;1.00;0.00;0.52;0.75
796463251819110400;19163.00;0.00;0.00;0.00;1.00;0.00;0.47;0.42
796463251819106304;371.00;0.00;0.00;0.00;0.99;0.01;0.54;0.68
796463251781550080;12030.00;0.00;0.00;0.02;0.95;0.03;0.56;0.49
796463251739607044;0.00;0.00;0.00;0.02;0.90;0.08;0.50;0.31
796463251689181184;2914.00;0.00;0.00;0.00;0.91;0.09;0.60;0.32
796463251672485895;2.00;0.00;0.00;0.00;0.98;0.02;0.70;0.65
796463251672469505;0.00;0.00;0.00;0.01;0.81;0.18;0.67;0.66
796463251672297472;0.00;0.00;0.00;0.01;0.78;0.22;0.48;0.60
796463251642937344;0.00;0.00;0.00;0.00;1.00;0.00;0.71;0.92
796463251609571332;3.00;0.00;0.00;0.06;0.09;0.85;0.45;0.43
796463251605360645;0.00;1.00;0.00;0.00;0.99;0.01;0.69;0.59
796463251571642368;1.00;0.00;0.00;0.00;0.55;0.45;0.35;0.41
796463251567427584;111.00;0.00;0.00;0.01;0.78;0.22;0.37;0.15
796463251538280448;714.00;0.00;0.99;0.01;0.85;0.14;0.62;0.14
796463251471081472;5273.00;0.00;0.00;0.00;0.92;0.08;0.63;0.70
796463251462692864;50017.00;0.00;0.00;0.00;0.99;0.01;0.59;0.58
796463251454382080;130.00;0.00;0.00;0.00;1.00;0.00;0.68;0.75
796463251408224256;2322.00;0.00;0.00;0.00;1.00;0.00;0.65;0.73
796463251399856134;2.00;0.00;0.00;0.01;0.75;0.24;0.75;0.61
796463251378864129;19163.00;0.00;0.00;0.00;1.00;0.00;0.44;0.42
796463251294998531;1.00;1.00;0.00;0.00;0.96;0.04;0.41;0.22
796463251265638407;0.00;4.00;0.00;0.00;0.94;0.05;0.50;0.49
796463251257233408;61.00;0.00;0.02;0.01;0.84;0.15;0.45;0.21
796463251236196352;9.00;0.00;0.00;0.00;0.98;0.01;0.57;0.72
796463251185930240;0.00;0.00;0.00;0.05;0.92;0.03;0.78;0.67
796463251185922048;0.00;0.00;0.00;0.01;0.83;0.16;0.65;0.66
796463251101843456;57.00;0.00;0.00;0.00;0.96;0.03;0.63;0.80
796463251080953857;6984.00;0.00;0.01;0.00;0.95;0.05;0.61;0.45
796463251076816897;47639.00;0.00;0.00;0.00;0.83;0.16;0.66;0.70
796463251064139776;21.00;0.00;0.00;0.01;0.99;0.00;0.78;0.94
796463251043192832;646.00;0.00;0.00;0.01;0.78;0.22;0.62;0.56
796463251013844992;92.00;0.00;0.00;0.00;0.96;0.04;0.55;0.78
796463251001344000;0.00;0.00;0.00;0.01;0.83;0.16;0.65;0.55
796463250955116545;100.00;0.00;0.01;0.01;0.77;0.22;0.47;0.20
796463250875551744;0.00;0.00;0.00;0.01;0.78;0.22;0.51;0.65
796463250850402305;7.00;0.00;0.00;0.00;1.00;0.00;0.61;0.61
796463250804264960;1547.00;0.00;0.00;0.00;0.96;0.04;0.29;0.27
796463250804088832;2.00;0.00;0.00;0.00;0.99;0.01;0.51;0.51
796463250800070657;7.00;0.00;0.00;0.01;0.97;0.02;0.69;0.62
796463250778902529;1718.00;0.00;0.00;0.00;1.00;0.00;0.76;0.75
796463250770722817;159.00;0.00;0.00;0.03;0.82;0.16;0.47;0.58
796463250770718720;1066.00;0.00;0.00;0.01;0.85;0.14;0.58;0.41
796463250657443840;5784.00;0.00;0.00;0.43;0.44;0.13;0.56;0.60
796463250628050944;33.00;0.00;0.00;0.01;0.78;0.22;0.55;0.78
796463250573578248;379.00;0.00;0.00;0.00;0.90;0.10;0.45;0.27
796463250519060480;0.00;0.00;0.00;0.00;0.78;0.21;0.69;0.35
796463250493886465;0.00;1.00;0.00;0.10;0.89;0.01;0.67;0.62
796463250460254208;3.00;0.00;0.00;0.00;1.00;0.00;0.54;0.56
796463250447749120;5054.00;0.00;0.00;0.01;0.77;0.22;0.67;0.69
796463250439213056;3.00;0.00;0.00;0.02;0.53;0.44;0.57;0.27
796463250435018752;526.00;0.00;0.00;0.01;0.78;0.22;0.62;0.32
796463250418372608;7.00;11.00;0.00;0.01;0.88;0.12;0.67;0.68
796463250418216960;2.00;0.00;0.00;0.00;0.98;0.02;0.63;0.84
796463250389028865;7935.00;0.00;0.00;0.01;0.93;0.07;0.60;0.48
796463250376425474;1722.00;0.00;0.00;0.01;0.98;0.01;0.56;0.81
796463250367909888;42759.00;0.00;0.00;0.00;0.98;0.02;0.65;0.71
796463250334482432;0.00;0.00;0.00;0.00;0.99;0.01;0.63;0.91
796463250309316608;8440.00;0.00;0.01;0.01;0.78;0.22;0.68;0.49
796463250296737792;0.00;5.00;0.00;0.00;1.00;0.00;0.76;0.85
796463250271588357;137.00;0.00;0.00;0.16;0.83;0.01;0.63;0.80
796463250166554627;156.00;0.00;0.00;0.01;0.72;0.28;0.52;0.23
796463250158145537;65.00;0.00;0.00;0.00;1.00;0.00;0.52;0.52
796463250137317380;29321.00;0.00;0.00;0.00;0.87;0.13;0.64;0.26
796463250057678848;1.00;1.00;0.00;0.00;0.41;0.58;0.62;0.53
796463250049142784;45.00;0.00;0.00;0.05;0.63;0.32;0.48;0.15
796463250040901632;5.00;0.00;0.00;0.01;0.75;0.24;0.81;0.82
796463250015735809;4916.00;0.00;0.00;0.01;0.78;0.22;0.73;0.15
796463249982111744;1862.00;0.00;0.00;0.01;0.97;0.03;0.59;0.68
796463249969606661;4.00;0.00;0.00;0.00;1.00;0.00;0.62;0.76
796463249948549120;27.00;0.00;0.00;0.01;0.99;0.00;0.69;0.81
796463249948409857;0.00;0.00;0.00;0.01;0.97;0.02;0.57;0.88
796463249864740864;274.00;0.00;0.00;0.06;0.93;0.01;0.65;0.77
796463249864658944;84856.00;0.00;0.03;0.00;0.91;0.08;0.68;0.59
796463249785024512;0.00;0.00;0.00;0.01;0.99;0.00;0.59;0.42
796463249780772864;475.00;0.00;0.00;0.01;0.78;0.22;0.62;0.58
796463249743052800;4953.00;0.00;0.00;0.00;0.89;0.10;0.67;0.84
796463249705357317;7601.00;0.00;0.00;0.01;0.99;0.00;0.61;0.71
796463249684385798;805.00;0.00;0.00;0.01;0.84;0.16;0.64;0.27
796463249680199680;0.00;0.00;0.00;0.01;0.78;0.22;0.45;0.66
796463249663397889;555.00;0.00;0.00;0.00;0.85;0.15;0.69;0.76
796463249575333888;553.00;0.00;0.00;0.00;0.95;0.04;0.39;0.35
796463249571069952;0.00;0.00;0.00;0.00;0.89;0.11;0.47;0.88
796463249550180352;0.00;0.00;0.00;0.00;1.00;0.00;0.68;0.91
796480960128753664;3.00;0.00;0.00;0.00;1.00;0.00;0.65;0.61
796480881535881216;0.00;0.00;0.00;0.01;0.78;0.21;0.60;0.56
796480828574486530;5.00;0.00;0.00;0.00;1.00;0.00;0.72;0.88
796480375149035520;2.00;0.00;0.00;0.00;1.00;0.00;0.59;0.77
796479766509522944;0.00;0.00;0.00;0.01;0.84;0.15;0.71;0.65
796479740479672321;0.00;0.00;0.00;0.01;0.34;0.65;0.56;0.70
796479711237074944;5.00;0.00;0.00;0.00;1.00;0.00;0.75;0.88
796479630446391296;1.00;0.00;0.00;0.00;0.98;0.02;0.75;0.76
796479177482469376;0.00;0.00;0.00;0.00;1.00;0.00;0.63;0.58
796478416744747010;30.00;0.00;0.01;0.00;0.99;0.00;0.47;0.74
796478210108256258;0.00;0.00;0.00;0.00;0.84;0.15;0.55;0.76
796478176725790720;1.00;0.00;0.00;0.01;0.77;0.22;0.65;0.53
796477909825269760;0.00;0.00;0.00;0.00;0.97;0.03;0.64;0.58
796477675309252608;2.00;0.00;0.00;0.00;0.96;0.04;0.66;0.69
796477520820535296;2.00;0.00;0.00;0.00;0.96;0.04;0.65;0.69
796477245674188800;5.00;0.00;0.00;0.00;1.00;0.00;0.47;0.50
796477156830261248;1.00;0.00;0.00;0.00;0.97;0.02;0.70;0.74
796477019387260928;0.00;0.00;0.00;0.00;0.90;0.10;0.58;0.84
796477018871308288;0.00;0.00;0.00;0.01;0.78;0.21;0.60;0.68
796476974457823237;0.00;0.00;0.00;0.01;0.77;0.23;0.58;0.66
796476863715614720;0.00;0.00;0.00;0.06;0.86;0.08;0.56;0.74
796476836968562688;0.00;0.00;0.00;0.00;0.99;0.01;0.57;0.84
796476682056204289;2.00;3.00;0.00;0.00;0.99;0.01;0.56;0.70
796476626519392256;1.00;0.00;0.00;0.01;0.77;0.22;0.52;0.42
796475888149741568;0.00;0.00;0.48;0.01;0.88;0.11;0.79;0.93
796475817832239104;0.00;0.00;0.00;0.02;0.69;0.29;0.55;0.78
796475638416867328;0.00;0.00;0.14;0.00;1.00;0.00;0.69;0.59
796475189462728704;0.00;0.00;0.00;0.00;0.89;0.11;0.60;0.79
796475030141956096;0.00;0.00;0.00;0.00;1.00;0.00;0.71;0.78
796474517149208576;0.00;0.00;0.00;0.00;0.97;0.03;0.68;0.72
796473975631179776;18.00;0.00;0.01;0.00;1.00;0.00;0.56;0.70
796472934487314432;48.00;0.00;0.00;0.00;0.75;0.25;0.64;0.75
796472630597423104;9.00;0.00;0.00;0.00;0.98;0.02;0.56;0.82
796472564277252096;40.00;0.00;0.00;0.02;0.65;0.33;0.68;0.71
796471932497465344;0.00;0.00;0.00;0.00;0.99;0.01;0.48;0.85
796471883281661956;2.00;0.00;0.85;0.00;0.99;0.01;0.52;0.79
796471833851609088;0.00;0.00;0.00;0.01;0.86;0.13;0.39;0.94
796471736778649604;0.00;0.00;0.00;0.03;0.97;0.00;0.78;0.58
796471118207090688;2.00;0.00;0.85;0.00;0.99;0.01;0.78;0.79
796470767986888704;40.00;0.00;0.00;0.02;0.65;0.33;0.63;0.71
796470543855783937;0.00;0.00;0.00;0.02;0.38;0.61;0.70;0.89
796470530299883520;0.00;1.00;0.00;0.01;0.78;0.22;0.60;0.50
796470245254799360;0.00;0.00;0.00;0.02;0.85;0.13;0.76;0.79
796470130666536960;1.00;0.00;0.00;0.01;0.78;0.22;0.72;0.38
796469821097603073;1.00;0.00;0.00;0.00;0.98;0.02;0.56;0.69
796469758728105984;1.00;4.00;0.00;0.00;0.97;0.02;0.56;0.65
796469398596976640;6.00;0.00;0.00;0.00;1.00;0.00;0.58;0.74
796469395996442624;1.00;5.00;0.00;0.00;0.98;0.02;0.71;0.95
796468812824580100;1.00;0.00;0.00;0.01;0.96;0.03;0.64;0.84
796468294891032582;1.00;0.00;0.00;0.01;0.96;0.03;0.58;0.79
796467946612813830;30.00;0.00;0.01;0.00;0.99;0.00;0.52;0.74
796467354872008704;40.00;0.00;0.00;0.02;0.65;0.33;0.46;0.71
796467292775350272;0.00;0.00;0.00;0.00;0.71;0.29;0.76;0.97
796466436273106944;0.00;0.00;0.01;0.01;0.73;0.26;0.66;0.62
796466296296763392;0.00;1.00;0.00;0.01;0.98;0.01;0.76;0.83
796466261421068288;0.00;0.00;0.00;0.01;0.78;0.21;0.56;0.58
796466214306480129;40.00;0.00;0.00;0.02;0.65;0.33;0.73;0.71
796465841302831104;0.00;1.00;0.00;0.00;1.00;0.00;0.48;0.75
796465269912862720;3.00;0.00;0.00;0.00;1.00;0.00;0.69;0.61
796465155039174656;0.00;0.00;0.00;0.00;0.98;0.02;0.49;0.67
796464612707368960;0.00;2.00;0.00;0.00;0.99;0.00;0.75;0.95
796464166445993986;0.00;0.00;0.00;0.01;0.78;0.21;0.64;0.54
796464144543166464;0.00;1.00;0.00;0.01;0.96;0.03;0.44;0.86
796464062418796544;0.00;0.00;0.00;0.01;0.96;0.03;0.53;0.84
796463641310744576;0.00;0.00;0.00;0.00;1.00;0.00;0.75;0.97
796463640597712900;21.00;0.00;0.03;0.00;1.00;0.00;0.63;0.75
796463320744230913;40.00;0.00;0.00;0.02;0.65;0.33;0.47;0.71
796463196303486976;0.00;0.00;0.00;0.01;0.70;0.29;0.80;0.60
796463030058024960;0.00;0.00;0.00;0.00;0.84;0.15;0.72;0.44
796462520177479681;0.00;1.00;0.00;0.00;0.97;0.03;0.48;0.59
796462320096419841;2.00;0.00;0.00;0.01;0.69;0.30;0.64;0.71
796462244913696774;0.00;0.00;0.00;0.00;1.00;0.00;0.58;0.88
796461882026561540;40.00;0.00;0.00;0.01;0.07;0.92;0.68;0.65
796461864750370826;0.00;4.00;0.00;0.04;0.94;0.02;0.54;0.98
796461784295161856;32.00;0.00;0.00;0.00;1.00;0.00;0.86;0.91
796461333353009154;3.00;0.00;0.00;0.00;1.00;0.00;0.48;0.43
